@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

a-e,7,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,12,3,0,80,20,0,0.571429,0.292876,0.411636,59.806529,83.615635,14.66815,12.339466,2.328685,0.977877,0.822631,0.155246,6.386656,0.425777,643.594006,0.888889,8,0.333333,2,0.666667,4,0.111111,1,0.8,0.888889,0.842105,0.57735,0.768519,0.777778,0.8,0.244444,0.755556,0.2,0.8,0.8,0.796172,0.57735,0.768519,0.723333,0.784689,0.8,0.005,0,0.01,0,10,0,5204,13842,2775,93.333333,86.666667,?,3,?
a-e,7,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,135,14,9,5,0,64.285714,35.714286,0,0.255319,0.377413,0.510853,76.682032,103.170769,13.804605,15.503761,-1.699156,0.986043,1.107411,-0.121368,3.287516,0.234823,331.625047,0.75,6,0.5,3,0.5,3,0.25,2,0.666667,0.75,0.705882,0.258199,0.645833,0.653846,0.642857,0.392857,0.607143,0.357143,0.638095,0.642857,0.637128,0.258199,0.645833,0.622606,0.625668,0.642857,0.004,0,0,0,0,0,5644,13935,2682,100,96.428571,?,5,?
a-e,8,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,13,2,0,86.666667,13.333333,0,0.736842,0.209022,0.365029,42.134781,73.073322,14.980288,9.87792,5.102369,0.998686,0.658528,0.340158,9.075006,0.605,916.67395,0.75,6,0,0,1,7,0.25,2,1,0.75,0.857143,0.763763,0.839286,0.883333,0.866667,0.116667,0.883333,0.133333,0.896296,0.866667,0.865476,0.763763,0.839286,0.81291,0.866071,0.866667,0.004,0,0,0,0,0,5781,13842,2775,100,80,?,5,?
a-e,8,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,11,4,0,73.333333,26.666667,0,0.454545,0.315132,0.474615,63.524688,95.010715,14.980288,16.100464,-1.120175,0.998686,1.073364,-0.074678,5.726481,0.381765,578.436623,0.875,7,0.428571,3,0.571429,4,0.125,1,0.7,0.875,0.777778,0.472456,0.741071,0.689423,0.733333,0.286905,0.713095,0.266667,0.746667,0.733333,0.725926,0.472456,0.741071,0.701026,0.722222,0.733333,0.005,0,0,0,0,0,5712,13842,2775,100,100,?,5,?
a-e,8,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,14,1,0,93.333333,6.666667,0,0.864865,0.102869,0.255302,20.736443,51.107608,14.980288,6.055242,8.925047,0.998686,0.403683,0.595003,12.153921,0.810261,1227.677703,1,8,0.142857,1,0.857143,6,0,0,0.888889,1,0.941176,0.872872,0.928571,0.888889,0.933333,0.07619,0.92381,0.066667,0.940741,0.933333,0.93273,0.872872,0.928571,0.905185,0.932127,0.933333,0.005,0,0,0,0,0,6291,13842,2775,93.333333,66.666667,?,7,?
a-e,8,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,12,3,0,80,20,0,0.594595,0.242222,0.427602,48.827404,85.599407,14.980288,13.747705,1.232583,0.998686,0.916514,0.082172,7.962966,0.530864,804.345891,0.875,7,0.285714,2,0.714286,5,0.125,1,0.777778,0.875,0.823529,0.600099,0.758929,0.747222,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.600099,0.758929,0.70963,0.79638,0.8,0.004,0.001,0.01,0,10,0,5782,13842,2775,100,100,?,5,?
a-e,8,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,10,5,0,66.666667,33.333333,0,0.311927,0.364124,0.523835,73.400416,104.863736,14.980288,18.087898,-3.10761,0.998686,1.20586,-0.207174,4.160578,0.277372,420.26342,0.875,7,0.571429,4,0.428571,3,0.125,1,0.636364,0.875,0.736842,0.342475,0.660714,0.628247,0.666667,0.363095,0.636905,0.333333,0.689394,0.666667,0.647528,0.342475,0.660714,0.626176,0.641148,0.666667,0.004,0,0,0,0,0,5423,13842,2775,100,96.666667,?,4,?
a-e,8,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,12,3,0,80,20,0,0.60177,0.254167,0.389457,51.235178,77.96339,14.980288,9.705027,5.275261,0.998686,0.647002,0.351684,7.640771,0.509385,771.80068,0.75,6,0.142857,1,0.857143,6,0.25,2,0.857143,0.75,0.8,0.607143,0.875,0.824675,0.8,0.192857,0.807143,0.2,0.807143,0.8,0.8,0.607143,0.875,0.837605,0.8,0.8,0.005,0,0.01,0,10,0,5204,13842,2775,100,86.666667,?,3,?
a-e,8,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,10,5,0,66.666667,33.333333,0,0.324324,0.38013,0.486463,77.624221,98.815111,14.66815,14.889789,-0.221639,0.977877,0.992653,-0.014776,3.477377,0.231825,350.421037,0.666667,6,0.333333,2,0.666667,4,0.333333,3,0.75,0.666667,0.705882,0.327327,0.666667,0.7,0.666667,0.333333,0.666667,0.333333,0.678571,0.666667,0.669683,0.327327,0.666667,0.625714,0.660633,0.666667,0.004,0,0,0,0,0,5273,13842,2775,100,100,?,3,?
a-e,8,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,13,2,0,86.666667,13.333333,0,0.736842,0.178175,0.344735,36.384043,70.026,14.66815,8.870986,5.797164,0.977877,0.591399,0.386478,9.632754,0.642184,970.708645,0.777778,7,0,0,1,6,0.222222,2,1,0.777778,0.875,0.763763,0.916667,0.938095,0.866667,0.088889,0.911111,0.133333,0.9,0.866667,0.867857,0.763763,0.916667,0.889524,0.866071,0.866667,0.007,0,0.01,0,10,0,5783,13842,2775,100,96.666667,?,5,?
a-e,8,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,11,4,0,73.333333,26.666667,0,0.473684,0.283097,0.447626,57.809583,90.92615,14.66815,12.540288,2.127863,0.977877,0.836019,0.141858,6.248204,0.416547,629.641942,0.666667,6,0.166667,1,0.833333,5,0.333333,3,0.857143,0.666667,0.75,0.49099,0.833333,0.821429,0.733333,0.233333,0.766667,0.266667,0.764286,0.733333,0.735714,0.49099,0.833333,0.802857,0.732143,0.733333,0.005,0,0,0,0,0,5493,13842,2775,100,90,?,4,?
a-e,8,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,135,14,12,2,0,85.714286,14.285714,0,0.695652,0.237021,0.3502,48.157344,70.725693,13.804605,8.234,5.570605,0.986043,0.588143,0.3979,7.717777,0.55127,778.523464,1,8,0.333333,2,0.666667,4,0,0,0.8,1,0.888889,0.730297,0.833333,0.8,0.857143,0.190476,0.809524,0.142857,0.885714,0.857143,0.850794,0.730297,0.833333,0.804082,0.844444,0.857143,0.004,0,0,0,0,0,5492,13935,2682,100,100,?,4,?
a-e,9,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,13,2,0,86.666667,13.333333,0,0.722222,0.156587,0.310677,31.975785,63.107773,14.66815,7.347708,7.320442,0.977877,0.489847,0.488029,10.187604,0.679174,1026.621896,0.888889,8,0.166667,1,0.833333,5,0.111111,1,0.888889,0.888889,0.888889,0.722222,0.907407,0.890123,0.866667,0.144444,0.855556,0.133333,0.866667,0.866667,0.866667,0.722222,0.907407,0.894074,0.861111,0.866667,0.005,0.001,0.01,0,10,0,6070,13842,2775,93.333333,70,?,6,?
a-e,9,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,13,2,0,86.666667,13.333333,0,0.705882,0.212232,0.333298,43.338623,67.702779,14.66815,7.866351,6.8018,0.977877,0.524423,0.453453,8.801799,0.586787,886.971958,1,9,0.333333,2,0.666667,4,0,0,0.818182,1,0.9,0.738549,0.833333,0.818182,0.866667,0.2,0.8,0.133333,0.890909,0.866667,0.86,0.738549,0.833333,0.810909,0.85,0.866667,0.006,0,0,0,0,0,5561,13842,2775,100,93.333333,?,4,?
a-e,9,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,12,3,0,80,20,0,0.571429,0.221333,0.433214,45.197197,87.998659,14.66815,1083.09021,-1068.42206,0.977877,72.206014,-71.228137,8.147612,0.543174,821.048456,0.888889,8,0.333333,2,0.666667,4,0.111111,1,0.8,0.888889,0.842105,0.57735,0.777778,0.777778,0.8,0.244444,0.755556,0.2,0.8,0.8,0.796172,0.57735,0.777778,0.733333,0.784689,0.8,0.004,0,0.01,0,10,0,5783,13842,2775,93.333333,83.333333,?,5,?
a-e,9,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,11,4,0,73.333333,26.666667,0,0.464286,0.304458,0.469716,61.37287,94.030057,14.980288,15.569254,-0.588966,0.998686,1.03795,-0.039264,6.013937,0.400929,607.472831,0.75,6,0.285714,2,0.714286,5,0.25,2,0.75,0.75,0.75,0.464286,0.75,0.716346,0.733333,0.269048,0.730952,0.266667,0.733333,0.733333,0.733333,0.464286,0.75,0.714115,0.732143,0.733333,0.006,0,0,0,0,0,5714,13842,2775,86.666667,73.333333,?,5,?
a-e,9,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,13,2,0,86.666667,13.333333,0,0.732143,0.187694,0.349107,37.835472,69.885831,14.980288,9.630842,5.349447,0.998686,0.642056,0.35663,9.707714,0.647181,980.584307,0.875,7,0.142857,1,0.857143,6,0.125,1,0.875,0.875,0.875,0.732143,0.857143,0.837054,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.732143,0.857143,0.818492,0.866071,0.866667,0.004,0,0,0,0,0,5782,13842,2775,93.333333,83.333333,?,5,?
a-e,9,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,8,7,0,53.333333,46.666667,0,0.036697,0.463033,0.636927,93.338603,127.503036,14.980288,28.465874,-13.485586,0.998686,1.897725,-0.899039,0.936035,0.062402,94.549711,0.75,6,0.714286,5,0.285714,2,0.25,2,0.545455,0.75,0.631579,0.040291,0.535714,0.548674,0.533333,0.497619,0.502381,0.466667,0.524242,0.533333,0.506539,0.040291,0.535714,0.537071,0.497608,0.533333,0.003,0,0,0,0,0,5781,13842,2775,100,100,?,5,?
a-e,9,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,12,3,0,80,20,0,0.60177,0.247991,0.430418,49.990308,86.16313,14.980288,1082.887026,-1067.906737,0.998686,72.192468,-71.193782,7.838639,0.522576,791.787474,0.75,6,0.142857,1,0.857143,6,0.25,2,0.857143,0.75,0.8,0.607143,0.758929,0.776832,0.8,0.192857,0.807143,0.2,0.807143,0.8,0.8,0.607143,0.758929,0.728755,0.8,0.8,0.006,0,0.01,0,10,0,5852,13842,2775,93.333333,96.666667,?,5,?
a-e,9,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,13,2,0,86.666667,13.333333,0,0.727273,0.161098,0.35323,32.474308,70.711266,14.980288,10.025395,4.954893,0.998686,0.66836,0.330326,10.320178,0.688012,1042.449812,1,8,0.285714,2,0.714286,5,0,0,0.8,1,0.888889,0.755929,0.857143,0.8,0.866667,0.152381,0.847619,0.133333,0.893333,0.866667,0.862963,0.755929,0.857143,0.822222,0.861111,0.866667,0.004,0,0.01,0,10,0,6001,13842,2775,86.666667,56.666667,?,6,?
a-e,9,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,9,6,0,60,40,0,0.196429,0.414222,0.553114,83.499341,110.724919,14.980288,18.897693,-3.917404,0.998686,1.259846,-0.26116,2.534184,0.168946,255.980036,0.625,5,0.428571,3,0.571429,4,0.375,3,0.625,0.625,0.625,0.196429,0.625,0.604911,0.6,0.403571,0.596429,0.4,0.6,0.6,0.6,0.196429,0.625,0.596905,0.598214,0.6,0.004,0,0,0,0,0,5424,13842,2775,100,96.666667,?,4,?
a-e,9,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,135,14,12,2,0,85.714286,14.285714,0,0.708333,0.210181,0.326895,42.704072,66.01899,13.804605,7.095419,6.709186,0.986043,0.506816,0.479228,8.337882,0.595563,841.07597,0.875,7,0.166667,1,0.833333,5,0.125,1,0.875,0.875,0.875,0.708333,0.895833,0.865625,0.857143,0.14881,0.85119,0.142857,0.857143,0.857143,0.857143,0.708333,0.895833,0.870493,0.854167,0.857143,0.005,0,0.01,0,10,0,5423,13935,2682,100,100,?,4,?
a-e,10,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,11,4,0,73.333333,26.666667,0,0.5,0.329377,0.490402,67.260189,99.615266,14.66815,2155.807661,-2141.139511,0.977877,143.720511,-142.742634,5.103528,0.340235,514.291002,0.555556,5,0,0,1,6,0.444444,4,1,0.555556,0.714286,0.57735,0.712963,0.837037,0.733333,0.177778,0.822222,0.266667,0.84,0.733333,0.728571,0.57735,0.712963,0.71873,0.732143,0.733333,0.01,0,0,0,0,0,5424,13842,2775,86.666667,90,?,4,?
a-e,10,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,14,1,0,93.333333,6.666667,0,0.864865,0.171044,0.261178,34.927899,53.053161,14.66815,5.931935,8.736215,0.977877,0.395462,0.582414,10.236921,0.682461,1031.591583,0.888889,8,0,0,1,6,0.111111,1,1,0.888889,0.941176,0.872872,0.916667,0.955556,0.933333,0.044444,0.955556,0.066667,0.942857,0.933333,0.933937,0.872872,0.916667,0.891587,0.932127,0.933333,0.004,0,0,0,0,0,5493,13842,2775,100,100,?,4,?
a-e,10,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,12,3,0,80,20,0,0.615385,0.250351,0.402995,51.122638,81.860444,14.66815,11.675055,2.993095,0.977877,0.778337,0.19954,7.468003,0.497867,752.563099,0.666667,6,0,0,1,6,0.333333,3,1,0.666667,0.8,0.666667,0.87037,0.899711,0.8,0.133333,0.866667,0.2,0.866667,0.8,0.8,0.666667,0.87037,0.839827,0.8,0.8,0.004,0,0,0,0,0,5712,13842,2775,93.333333,86.666667,?,5,?
a-e,10,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,8,7,0,53.333333,46.666667,0,0,0.473333,0.619139,95.41502,123.942255,14.980288,24.469521,-9.489233,0.998686,1.631301,-0.632616,0.687532,0.045835,69.448206,1,8,1,7,0,0,0,0,0.533333,1,0.695652,0,0.5,0.533333,0.533333,0.533333,0.466667,0.466667,0.284444,0.533333,0.371014,0,0.5,0.502222,0.347826,0.533333,0.004,0,0,0,0,0,5561,13842,2775,100,100,?,4,?
a-e,10,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,14,1,0,93.333333,6.666667,0,0.864865,0.105195,0.24976,21.205277,49.998064,14.980288,5.203228,9.77706,0.998686,0.346882,0.651804,12.100701,0.806713,1222.301959,1,8,0.142857,1,0.857143,6,0,0,0.888889,1,0.941176,0.872872,0.928571,0.888889,0.933333,0.07619,0.92381,0.066667,0.940741,0.933333,0.93273,0.872872,0.928571,0.905185,0.932127,0.933333,0.007,0,0.01,0,10,0,6359,13842,2775,100,90,?,7,?
a-e,10,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,13,2,0,86.666667,13.333333,0,0.727273,0.177769,0.346571,35.834837,69.378323,14.980288,9.078693,5.901595,0.998686,0.605246,0.39344,9.94482,0.662988,1004.534559,1,8,0.285714,2,0.714286,5,0,0,0.8,1,0.888889,0.755929,0.857143,0.8,0.866667,0.152381,0.847619,0.133333,0.893333,0.866667,0.862963,0.755929,0.857143,0.822222,0.861111,0.866667,0.005,0,0,0,0,0,5852,13842,2775,100,96.666667,?,5,?
a-e,10,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,13,2,0,86.666667,13.333333,0,0.732143,0.180238,0.348932,36.33258,69.850843,14.980288,9.563438,5.416851,0.998686,0.637563,0.361123,9.883135,0.658876,998.303685,0.875,7,0.142857,1,0.857143,6,0.125,1,0.875,0.875,0.875,0.732143,0.866071,0.837054,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.732143,0.866071,0.823571,0.866071,0.866667,0.004,0,0.01,0,10,0,5782,13842,2775,93.333333,80,?,5,?
a-e,10,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,11,4,0,73.333333,26.666667,0,0.473684,0.255428,0.452824,51.489407,90.648398,14.980288,14.438076,0.542212,0.998686,0.962538,0.036147,7.195876,0.479725,726.86143,0.625,5,0.142857,1,0.857143,6,0.375,3,0.833333,0.625,0.714286,0.49099,0.901786,0.854167,0.733333,0.25119,0.74881,0.266667,0.755556,0.733333,0.730952,0.49099,0.901786,0.886667,0.732143,0.733333,0.005,0,0,0,0,0,6138,13842,2775,93.333333,73.333333,?,6,?
a-e,10,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,134,15,13,2,0,86.666667,13.333333,0,0.736842,0.202457,0.303193,40.811535,60.694599,14.980288,6.278098,8.702191,0.998686,0.41854,0.580146,9.28284,0.618856,937.667466,0.75,6,0,0,1,7,0.25,2,1,0.75,0.857143,0.763763,0.928571,0.916667,0.866667,0.116667,0.883333,0.133333,0.896296,0.866667,0.865476,0.763763,0.928571,0.896296,0.866071,0.866667,0.005,0,0.01,0,10,0,5714,13842,2775,100,96.666667,?,5,?
a-e,10,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,135,14,10,4,0,71.428571,28.571429,0,0.391304,0.335606,0.52307,68.187757,105.638131,13.804605,18.816553,-5.011948,0.986043,1.344039,-0.357996,4.504519,0.321751,454.389059,0.875,7,0.5,3,0.5,3,0.125,1,0.7,0.875,0.777778,0.410792,0.677083,0.683929,0.714286,0.339286,0.660714,0.285714,0.721429,0.714286,0.701587,0.410792,0.677083,0.631463,0.688889,0.714286,0.004,0,0,0,0,0,5714,13935,2682,78.571429,64.285714,?,5,?
b-c,1,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,124,14,13,1,0,92.857143,7.142857,0,0.851064,0.078675,0.263616,15.952024,53.207948,13.816383,6.277017,7.539366,0.986885,0.448358,0.538526,11.655807,0.832558,1173.268801,1,8,0.166667,1,0.833333,5,0,0,0.888889,1,0.941176,0.860663,0.916667,0.888889,0.928571,0.095238,0.904762,0.071429,0.936508,0.928571,0.927426,0.860663,0.916667,0.895692,0.925134,0.928571,0.002,0,0,0,0,0,4984,12912,2682,92.857143,50,?,2,?
b-c,1,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,124,14,14,0,0,100,0,0,1,0,0,0,0,13.816383,0,13.816383,0.986885,0,0.986885,13.816383,0.986885,1390.751583,1,8,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,5205,12912,2682,100,50,?,3,?
b-c,1,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,124,14,14,0,0,100,0,0,1,0,0,0,0,13.816383,0,13.816383,0.986885,0,0.986885,13.816383,0.986885,1390.751583,1,8,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,5205,12912,2682,100,50,?,3,?
b-c,1,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,124,14,14,0,0,100,0,0,1,0.007519,0.011485,1.524501,2.318153,13.816383,0.153211,13.663173,0.986885,0.010944,0.975941,13.663173,0.975941,1375.32947,1,8,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,4984,12912,2682,100,50,?,2,?
b-c,1,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,124,14,14,0,0,100,0,0,1,0.007519,0.011485,1.524501,2.318153,13.816383,0.153211,13.663173,0.986885,0.010944,0.975941,13.663173,0.975941,1375.32947,1,8,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,4982,12912,2682,100,50,?,2,?
b-c,1,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,124,14,14,0,0,100,0,0,1,0.007519,0.011485,1.524501,2.318153,13.816383,0.153211,13.663173,0.986885,0.010944,0.975941,13.663173,0.975941,1375.32947,1,8,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,4984,12912,2682,100,50,?,2,?
b-c,1,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,124,14,13,1,0,92.857143,7.142857,0,0.857143,0.071429,0.267261,14.285714,53.12532,14.125453,1074,-1059.874547,1.008961,76.714286,-75.705325,12.107531,0.864824,1221.655122,0.857143,6,0,0,1,7,0.142857,1,1,0.857143,0.923077,0.866025,0.928571,0.928571,0.928571,0.071429,0.928571,0.071429,0.9375,0.928571,0.928205,0.866025,0.928571,0.901786,0.928205,0.928571,0.001,0,0,0,0,0,4982,12912,2682,92.857143,50,?,2,?
b-c,1,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,124,14,14,0,0,100,0,0,1,0.008929,0.012627,1.785714,2.509935,14.125453,0.181966,13.943487,1.008961,0.012998,0.995963,13.943487,0.995963,1406.903815,1,7,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0.01,0,10,0,4984,12912,2682,100,50,?,2,?
b-c,1,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,125,13,12,1,0,92.307692,7.692308,0,0.843373,0.076923,0.27735,15.506716,55.616764,12.95058,1074,-1061.04942,0.996198,82.615385,-81.619186,10.935383,0.841183,1101.881287,1,7,0.166667,1,0.833333,5,0,0,0.875,1,0.933333,0.853913,0.916667,0.875,0.923077,0.089744,0.910256,0.076923,0.932692,0.923077,0.922145,0.853913,0.916667,0.891272,0.921212,0.923077,0.002,0,0,0,0,0,5203,13005,2589,92.307692,50,?,3,?
b-c,1,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,125,13,13,0,0,100,0,0,1,0,0,0,0,12.95058,0,12.95058,0.996198,0,0.996198,12.95058,0.996198,1304.938378,1,7,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.003,0,0,0,0,0,5205,13005,2589,100,50,?,3,?
b-c,2,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,124,14,14,0,0,100,0,0,1,0.008929,0.012627,1.785714,2.509935,14.125453,0.181966,13.943487,1.008961,0.012998,0.995963,13.943487,0.995963,1406.903815,1,7,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0.01,0,10,0,4984,12912,2682,100,50,?,2,?
b-c,2,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,124,14,14,0,0,100,0,0,1,0.008929,0.012627,1.785714,2.509935,14.125453,0.181966,13.943487,1.008961,0.012998,0.995963,13.943487,0.995963,1406.903815,1,7,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.001,0,0,0,0,4984,12912,2682,100,50,?,2,?
b-c,2,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,124,14,12,2,0,85.714286,14.285714,0,0.695652,0.142857,0.377964,28.965517,76.288016,13.816383,2148,-2134.183617,0.986885,153.428571,-152.441687,9.790092,0.699292,985.466773,1,8,0.333333,2,0.666667,4,0,0,0.8,1,0.888889,0.730297,0.833333,0.8,0.857143,0.190476,0.809524,0.142857,0.885714,0.857143,0.850794,0.730297,0.833333,0.804082,0.844444,0.857143,0.002,0,0,0,0,0,4985,12912,2682,85.714286,50,?,2,?
b-c,2,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,124,14,14,0,0,100,0,0,1,0,0,0,0,13.816383,0,13.816383,0.986885,0,0.986885,13.816383,0.986885,1390.751583,1,8,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,5205,12912,2682,100,50,?,3,?
b-c,2,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,124,14,14,0,0,100,0,0,1,0,0,0,0,13.816383,0,13.816383,0.986885,0,0.986885,13.816383,0.986885,1390.751583,1,8,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0.01,0,10,0,5203,12912,2682,100,50,?,3,?
b-c,2,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,124,14,14,0,0,100,0,0,1,0,0,0,0,13.816383,0,13.816383,0.986885,0,0.986885,13.816383,0.986885,1390.751583,1,8,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,5203,12912,2682,100,50,?,3,?
b-c,2,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,20180502.0007,124,14,14,0,0,100,0,0,1,0,0,0,0,13.816383,0,13.816383,0.986885,0,0.986885,13.816383,0.986885,1390.751583,1,8,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.001,0,0,0,0,5204,12912,2682,100,50,?,3,?
